Kind;Name;CountInput;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountOutput;CountPath;CountPathLog;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots
Public Method;joptsimple.AbstractOptionSpec.value(OptionSet);4;3;1;1;2;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Method;joptsimple.AbstractOptionSpec.valueOptional(OptionSet);2;3;1;1;3;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Method;joptsimple.AbstractOptionSpec.values(OptionSet);3;3;1;1;2;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Abstract Class;joptsimple.AbstractOptionSpecFixture;;24;13;5;;;;13;8;5;;;;;;;0;
Protected Abstract Method;joptsimple.AbstractOptionSpecFixture.createEqualOptionSpecInstance();2;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0
Protected Abstract Method;joptsimple.AbstractOptionSpecFixture.createNotEqualOptionSpecInstance();3;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0
Protected Method;joptsimple.AbstractOptionSpecFixture.equal();0;3;1;1;2;1;0;2;1;1;1;1;1;1;0;0;0;0
Protected Method;joptsimple.AbstractOptionSpecFixture.notEqual();0;3;1;1;2;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Method;joptsimple.AbstractOptionSpecFixture.valueOptionalWithNullOptionSet();0;3;1;1;2;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Method;joptsimple.AbstractOptionSpecFixture.valueWithNullOptionSet();0;3;1;1;2;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Method;joptsimple.AbstractOptionSpecFixture.valuesWithNullOptionSet();0;3;1;1;2;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Abstract Class;joptsimple.AbstractOptionSpecOptionsImmutabilityTestCase;;16;9;4;;;;9;6;3;;;;;;;0;
Protected Method;joptsimple.AbstractOptionSpecOptionsImmutabilityTestCase.containedItem();1;3;1;1;1;1;0;2;1;1;1;1;1;1;0;0;0;0
Protected Method;joptsimple.AbstractOptionSpecOptionsImmutabilityTestCase.newItem();0;3;1;1;1;1;0;2;1;1;1;1;1;1;0;0;0;0
Protected Method;joptsimple.AbstractOptionSpecOptionsImmutabilityTestCase.newList();0;4;2;2;4;1;0;3;2;1;1;1;1;1;0;0;0;0
Protected Abstract Method;joptsimple.AbstractOptionSpecOptionsImmutabilityTestCase.newOptionSpec(String);1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0
Public Abstract Generic Class;joptsimple.AbstractOptionSpecValuesImmutabilityTestCase;;13;8;5;;;;10;7;3;;;;;;;0;
