Kind;Name;CountInput;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountOutput;CountPath;CountPathLog;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.getWmpRating();1;7;2;4;4;2;0;5;2;3;2;2;3;1;1;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.getYear();3;5;2;3;4;2;0;5;2;3;3;3;4;1;1;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.hasFooter();1;3;1;1;1;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.hasUnsynchronisation();2;3;1;1;1;1;0;2;1;1;1;1;1;1;0;0;0;0
Protected Method;com.mpatric.mp3agic.AbstractID3v2Tag.invalidateDataLength();39;3;1;1;1;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.isCompilation();4;5;2;3;5;2;0;5;2;3;3;3;4;1;1;0;1;0
Private Method;com.mpatric.mp3agic.AbstractID3v2Tag.packExtendedHeader(byte[],int);6;5;1;3;3;1;0;4;1;3;1;1;1;1;0;0;0;0
Protected Abstract Method;com.mpatric.mp3agic.AbstractID3v2Tag.packFlags(byte[],int);2;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
Private Method;com.mpatric.mp3agic.AbstractID3v2Tag.packFooter(byte[],int);10;18;4;13;9;8;1;13;4;9;4;4;4;1;1;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.packFrames(byte[],int);3;5;2;3;2;1;0;4;2;2;1;1;1;1;0;0;0;0
Private Method;com.mpatric.mp3agic.AbstractID3v2Tag.packHeader(byte[],int);10;18;4;13;9;8;1;13;4;9;4;4;4;1;1;0;1;0
Private Method;com.mpatric.mp3agic.AbstractID3v2Tag.packSpecifiedFrames(byte[],int,String,String);7;14;2;8;8;5;1;11;4;7;5;5;8;1;0;0;4;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.packTag(byte[]);5;10;2;6;4;4;1;7;2;5;3;3;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setAlbum(String);2;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setAlbumArtist(String);3;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setAlbumImage(byte[],String);2;3;1;1;1;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setAlbumImage(byte[],String,byte,String);7;10;3;7;8;2;0;5;2;3;3;3;6;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setArtist(String);2;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setArtistUrl(String);2;7;2;4;7;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setAudioSourceUrl(String);2;7;2;4;7;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setAudiofileUrl(String);2;7;2;4;7;2;0;5;2;3;2;2;3;1;0;0;1;0
